Iter,PrimalRes,DualRes
3632,18.147556019887134,18.147556019887134
3633,18.139009504324576,18.139009504324576
3634,18.130467665210745,18.130467665210745
3635,18.12193050627593,18.12193050627593
3636,18.11339801524241,18.11339801524241
3637,18.1048702008884,18.1048702008884
3638,18.096347058459514,18.096347058459514
3639,18.087828575957474,18.087828575957474
3640,18.07931476827207,18.07931476827207
3641,18.07080562593137,18.07080562593137
3642,18.062301144912,18.062301144912
3643,18.053801326631856,18.053801326631856
3644,18.04530617018554,18.04530617018554
3645,18.036815665030417,18.036815665030417
3646,18.028329825687706,18.028329825687706
3647,18.019848594334007,18.019848594334007
3648,18.011372059826954,18.011372059826954
3649,18.002900170729163,18.002900170729163
3650,17.994432927968774,17.994432927968774
3651,17.985970338797415,17.985970338797415
3652,17.977512393036932,17.977512393036932
3653,17.969059092640464,17.969059092640464
3654,17.960610426291396,17.960610426291396
3655,17.952166403708134,17.952166403708134
3656,17.94372701589282,17.94372701589282
3657,17.935292262473922,17.935292262473922
3658,17.926862144587858,17.926862144587858
3659,17.91843665667261,17.91843665667261
3660,17.9100158003439,17.9100158003439
3661,17.901599567064295,17.901599567064295
3662,17.893187965821653,17.893187965821653
3663,17.88478098310452,17.88478098310452
3664,17.876378622171615,17.876378622171615
3665,17.867980885376937,17.867980885376937
3666,17.859587756406654,17.859587756406654
3667,17.851199254358335,17.851199254358335
3668,17.842815360577788,17.842815360577788
3669,17.834436079949455,17.834436079949455
3670,17.826061408205078,17.826061408205078
3671,17.817691341824457,17.817691341824457
3672,17.809325884376904,17.809325884376904
3673,17.800965031940677,17.800965031940677
3674,17.792608776906945,17.792608776906945
3675,17.784257125077602,17.784257125077602
3676,17.775910070232612,17.775910070232612
3677,17.767567609597563,17.767567609597563
3678,17.759229744109234,17.759229744109234
3679,17.750896469784493,17.750896469784493
3680,17.742567785106758,17.742567785106758
3681,17.734243684144758,17.734243684144758
3682,17.725924176301532,17.725924176301532
3683,17.7176092468394,17.7176092468394
3684,17.709298897038025,17.709298897038025
3685,17.70099313128003,17.70099313128003
3686,17.6926919408877,17.6926919408877
3687,17.684395323215995,17.684395323215995
3688,17.67610328515002,17.67610328515002
3689,17.667815809653803,17.667815809653803
3690,17.659532911600763,17.659532911600763
3691,17.651254575291205,17.651254575291205
3692,17.64298080622325,17.64298080622325
3693,17.634711596591842,17.634711596591842
3694,17.62644695201675,17.62644695201675
3695,17.618186864589234,17.618186864589234
3696,17.609931334416615,17.609931334416615
3697,17.601680354831615,17.601680354831615
3698,17.593433932493326,17.593433932493326
3699,17.58519205465791,17.58519205465791
3700,17.576954734171295,17.576954734171295
3701,17.56872195358278,17.56872195358278
3702,17.560493714578797,17.560493714578797
3703,17.552270020183187,17.552270020183187
3704,17.544050864190922,17.544050864190922
3705,17.53583624700127,17.53583624700127
3706,17.527626166532627,17.527626166532627
3707,17.519420619104494,17.519420619104494
3708,17.51121960304954,17.51121960304954
3709,17.503023115816177,17.503023115816177
3710,17.49483115666135,17.49483115666135
3711,17.486643723210364,17.486643723210364
3712,17.478460808452837,17.478460808452837
3713,17.47028241272642,17.47028241272642
3714,17.462108536723235,17.462108536723235
3715,17.45393917843535,17.45393917843535
3716,17.44577433332188,17.44577433332188
3717,17.437614002924875,17.437614002924875
3718,17.42945817836153,17.42945817836153
3719,17.421306863535392,17.421306863535392
3720,17.41316005183762,17.41316005183762
3721,17.405017740392395,17.405017740392395
3722,17.39687993780376,17.39687993780376
3723,17.38874663141678,17.38874663141678
3724,17.380617818004794,17.380617818004794
3725,17.372493504154818,17.372493504154818
3726,17.364373676669175,17.364373676669175
3727,17.356258342630326,17.356258342630326
3728,17.348147492563385,17.348147492563385
3729,17.340041136628315,17.340041136628315
3730,17.331939258510374,17.331939258510374
3731,17.323841861143592,17.323841861143592
3732,17.31574894527671,17.31574894527671
3733,17.307660508137587,17.307660508137587
3734,17.29957654217037,17.29957654217037
3735,17.291497049257487,17.291497049257487
3736,17.283422023310777,17.283422023310777
3737,17.275351474549552,17.275351474549552
3738,17.26728538297425,17.26728538297425
3739,17.25922375562277,17.25922375562277
3740,17.2511665886625,17.2511665886625
3741,17.243113887651816,17.243113887651816
3742,17.235065639024242,17.235065639024242
3743,17.227021848072354,17.227021848072354
3744,17.21898250176605,17.21898250176605
3745,17.21094761109748,17.21094761109748
3746,17.2029171732986,17.2029171732986
3747,17.194891174407985,17.194891174407985
3748,17.186869621764117,17.186869621764117
3749,17.178852512014373,17.178852512014373
3750,17.170839839063092,17.170839839063092
3751,17.16283160424655,17.16283160424655
3752,17.154827797269945,17.154827797269945
3753,17.146828433720884,17.146828433720884
3754,17.138833493467473,17.138833493467473
3755,17.1308429813962,17.1308429813962
3756,17.12285689415762,17.12285689415762
3757,17.114875236568196,17.114875236568196
3758,17.10689799374245,17.10689799374245
3759,17.098925171537758,17.098925171537758
3760,17.090956769199693,17.090956769199693
3761,17.082992773048545,17.082992773048545
3762,17.075033193031913,17.075033193031913
3763,17.067078025803994,17.067078025803994
3764,17.05912726410861,17.05912726410861
3765,17.051180883274128,17.051180883274128
3766,17.04323893116839,17.04323893116839
3767,17.035301378127315,17.035301378127315
3768,17.027368223846224,17.027368223846224
3769,17.019439465512505,17.019439465512505
3770,17.011515098513883,17.011515098513883
3771,17.003595127947392,17.003595127947392
3772,16.995679546156907,16.995679546156907
3773,16.98776834662658,16.98776834662658
3774,16.979861532511222,16.979861532511222
3775,16.971959108877854,16.971959108877854
3776,16.964061057281697,16.964061057281697
3777,16.95616738704939,16.95616738704939
3778,16.94827809391927,16.94827809391927
3779,16.94039317000079,16.94039317000079
3780,16.932512621411888,16.932512621411888
3781,16.924636439041706,16.924636439041706
3782,16.916764625175347,16.916764625175347
3783,16.908897169434795,16.908897169434795
3784,16.901034082703063,16.901034082703063
3785,16.893175350994397,16.893175350994397
3786,16.885320977691435,16.885320977691435
3787,16.877470964279382,16.877470964279382
3788,16.86962529638072,16.86962529638072
3789,16.861783981747294,16.861783981747294
3790,16.853947018375038,16.853947018375038
3791,16.846113538478676,16.846113538478676
3792,16.83828528003164,16.83828528003164
3793,16.830461365121437,16.830461365121437
3794,16.822641783884137,16.822641783884137
3795,16.814826545750975,16.814826545750975
3796,16.807015638057692,16.807015638057692
3797,16.799209060706744,16.799209060706744
3798,16.79140681678723,16.79140681678723
3799,16.78360889560895,16.78360889560895
3800,16.775815297941108,16.775815297941108
3801,16.768026023955144,16.768026023955144
3802,16.760241072404824,16.760241072404824
3803,16.752460438853177,16.752460438853177
3804,16.744684121347518,16.744684121347518
3805,16.73691211358937,16.73691211358937
3806,16.7291444144887,16.7291444144887
3807,16.721381030759176,16.721381030759176
3808,16.713621950789275,16.713621950789275
3809,16.705867175736785,16.705867175736785
3810,16.69811669797059,16.69811669797059
3811,16.69037052234421,16.69037052234421
3812,16.68262864279359,16.68262864279359
3813,16.67489105964205,16.67489105964205
3814,16.66715776845649,16.66715776845649
3815,16.659428768027965,16.659428768027965
3816,16.651704052099603,16.651704052099603
3817,16.64398362607767,16.64398362607767
3818,16.636267477445244,16.636267477445244
3819,16.62855561200172,16.62855561200172
3820,16.620848024349698,16.620848024349698
3821,16.613144717941623,16.613144717941623
3822,16.60544568359046,16.60544568359046
3823,16.59775091856295,16.59775091856295
3824,16.590060423319528,16.590060423319528
3825,16.58237419238617,16.58237419238617
3826,16.57469222946588,16.57469222946588
3827,16.56701453089454,16.56701453089454
3828,16.559341085836422,16.559341085836422
3829,16.55167190045404,16.55167190045404
3830,16.544006974913827,16.544006974913827
3831,16.536346292660255,16.536346292660255
3832,16.528689868688843,16.528689868688843
3833,16.521037691642505,16.521037691642505
3834,16.513389758772973,16.513389758772973
3835,16.505746072663896,16.505746072663896
3836,16.498106624916545,16.498106624916545
3837,16.490471414344483,16.490471414344483
3838,16.48284044753109,16.48284044753109
3839,16.475213709396485,16.475213709396485
3840,16.467591203468373,16.467591203468373
3841,16.4599729338172,16.4599729338172
3842,16.45235888238085,16.45235888238085
3843,16.444749060484355,16.444749060484355
3844,16.43714346009824,16.43714346009824
3845,16.42954208204742,16.42954208204742
3846,16.42194491754708,16.42194491754708
3847,16.414351969209747,16.414351969209747
3848,16.406763241757744,16.406763241757744
3849,16.39917871750049,16.39917871750049
3850,16.391598400749217,16.391598400749217
3851,16.38402229671283,16.38402229671283
3852,16.37645038739288,16.37645038739288
3853,16.368882690046576,16.368882690046576
3854,16.361319187755043,16.361319187755043
3855,16.353759880969164,16.353759880969164
3856,16.34620477339763,16.34620477339763
3857,16.3386538535442,16.3386538535442
3858,16.33110712263351,16.33110712263351
3859,16.323564584479982,16.323564584479982
3860,16.31602623286608,16.31602623286608
3861,16.308492058060438,16.308492058060438
3862,16.30096206852363,16.30096206852363
3863,16.293436246856118,16.293436246856118
3864,16.285914609638894,16.285914609638894
3865,16.278397150640103,16.278397150640103
3866,16.270883852413363,16.270883852413363
3867,16.2633747301154,16.2633747301154
3868,16.255869775563042,16.255869775563042
3869,16.24836898191984,16.24836898191984
3870,16.24087234922854,16.24087234922854
3871,16.233379875806122,16.233379875806122
3872,16.225891565716893,16.225891565716893
3873,16.218407403034234,16.218407403034234
3874,16.210927398682543,16.210927398682543
3875,16.203451542013454,16.203451542013454
3876,16.195979832270496,16.195979832270496
3877,16.18851226574884,16.18851226574884
3878,16.181048846202884,16.181048846202884
3879,16.17358957194938,16.17358957194938
3880,16.166134434713285,16.166134434713285
3881,16.15868342869976,16.15868342869976
3882,16.151236558406026,16.151236558406026
3883,16.14379382114521,16.14379382114521
3884,16.136355211073806,16.136355211073806
3885,16.128920729949186,16.128920729949186
3886,16.12149037180825,16.12149037180825
3887,16.114064134749697,16.114064134749697
3888,16.106642017006152,16.106642017006152
3889,16.099224021000964,16.099224021000964
3890,16.091810139903373,16.091810139903373
3891,16.084400369102468,16.084400369102468
3892,16.07699470517082,16.07699470517082
3893,16.069593155352095,16.069593155352095
3894,16.06219570799135,16.06219570799135
3895,16.054802373681696,16.054802373681696
3896,16.047413129043434,16.047413129043434
3897,16.04002798788133,16.04002798788133
3898,16.032646941268013,16.032646941268013
3899,16.025269992853737,16.025269992853737
3900,16.01789713757603,16.01789713757603
3901,16.010528368527503,16.010528368527503
3902,16.00316368343647,16.00316368343647
3903,15.995803083675128,15.995803083675128
3904,15.988446572683415,15.988446572683415
3905,15.9810941419546,15.9810941419546
3906,15.973745783055165,15.973745783055165
3907,15.96640150419148,15.96640150419148
3908,15.959061295333413,15.959061295333413
3909,15.951725159657144,15.951725159657144
3910,15.94439309277891,15.94439309277891
3911,15.93706509305457,15.93706509305457
3912,15.929741153343684,15.929741153343684
3913,15.922421275512306,15.922421275512306
3914,15.915105495644639,15.915105495644639
3915,15.907793732993468,15.907793732993468
3916,15.900486027489023,15.900486027489023
3917,15.893182374257776,15.893182374257776
3918,15.885882774474112,15.885882774474112
3919,15.878587215548578,15.878587215548578
3920,15.871295704766226,15.871295704766226
3921,15.86400823996064,15.86400823996064
3922,15.856724845440112,15.856724845440112
3923,15.849445494607153,15.849445494607153
3924,15.842170167685936,15.842170167685936
3925,15.834898865108698,15.834898865108698
3926,15.827631581974856,15.827631581974856
3927,15.820368332016642,15.820368332016642
3928,15.813109103139368,15.813109103139368
3929,15.8058538938526,15.8058538938526
3930,15.798602712574393,15.798602712574393
3931,15.791355544624366,15.791355544624366
3932,15.78411239593197,15.78411239593197
3933,15.776873263629568,15.776873263629568
3934,15.769638139383687,15.769638139383687
3935,15.762407033386808,15.762407033386808
3936,15.755179923889273,15.755179923889273
3937,15.747956829657369,15.747956829657369
3938,15.740737736252868,15.740737736252868
3939,15.733522640649426,15.733522640649426
3940,15.726311543876818,15.726311543876818
3941,15.719104450475015,15.719104450475015
3942,15.711901349463233,15.711901349463233
3943,15.704702238301252,15.704702238301252
3944,15.697507118375597,15.697507118375597
3945,15.690315985542611,15.690315985542611
3946,15.683128842260658,15.683128842260658
3947,15.675945675166531,15.675945675166531
3948,15.668766490969801,15.668766490969801
3949,15.661591283770349,15.661591283770349
3950,15.654420055524724,15.654420055524724
3951,15.647252803895299,15.647252803895299
3952,15.640089516981561,15.640089516981561
3953,15.632930202832313,15.632930202832313
3954,15.625774852110908,15.625774852110908
3955,15.618623467058796,15.618623467058796
3956,15.611476046298549,15.611476046298549
3957,15.604332589560272,15.604332589560272
3958,15.597193085610115,15.597193085610115
3959,15.59005753314068,15.59005753314068
3960,15.582925942510883,15.582925942510883
3961,15.57579829380984,15.57579829380984
