Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
2580,12,4,14,49.30436270903817,107.52363282633708,70.87617342523565,4.733741103403798,100.51001239668675,151.51345811934098,7669.86605347423,3272.86963084616,3080.624278999069,12250.36,10532.524633984118,886.4999988778463,1181.9999985037728,0.0,-860999.0215558826,-367403.74997319037,-60074.5775305538,-4.620387639207553e6,-27733.482765966946,83354.41390457365,0.0
2581,13,4,14,49.30436270903817,-4.7338480904170925,-5.409609788492607,4.733742158257334,80.37837696161024,124.67127076407434,10870.538838101276,3850.871731843814,1.1626844957861897e-10,11737.58,10532.52463246249,281.0847459168894,374.7796612225078,0.0,1.1515396568574943,0.40793115950509673,9.295219671189053e-9,-5.752140440348618e6,-27733.471655696107,26429.391958626635,0.0
2582,14,4,14,49.30436270903817,-4.7338450209916125,-5.409609788526738,4.7337077006965975,80.3783769616102,124.67127076407417,11781.71663868828,2653.953918978899,1.1626844957855176e-10,11451.84,10306.655999999999,281.08474591688935,374.7796612225078,0.0,1.6178688046129537,0.36444173511154077,9.295219314306339e-9,-5.616200436533193e6,-27721.07364878522,26429.39195862668,0.0
2583,15,4,14,49.30436270903817,-4.7338450238829335,-5.409609788530431,4.733707733114796,80.37837696161019,124.67127076407365,11393.62691877059,3111.5236389081265,1.1626844957854251e-10,11521.32,10369.188,281.0847459168894,374.7796612225078,0.0,1.56423979155079,0.4271834704613866,9.295219314641767e-9,-5.649274125172563e6,-27727.159633442854,26429.391958626817,0.0
2584,16,4,14,49.30436270903817,-4.733848090394178,-5.40960978852787,4.733742157395824,80.37837696161019,124.67127076407365,10497.342642233732,4495.007927711038,1.1626844957854504e-10,12008.52,10532.524634027553,281.0847459168894,374.7796612225078,0.0,1.1120149808411952,0.47616966740679345,9.295219671180479e-9,-5.88085081873246e6,-27733.471664769975,26429.391958626817,0.0
2585,17,4,14,49.30436270903817,75.92543325642589,47.20244807137502,4.733741772841165,80.37837696018771,124.67127074819132,8731.33136103425,6998.819742824285,135.53935608512336,12881.86,10532.52463417435,281.0847459181086,374.7796612241334,0.0,-704261.9844881902,-564519.0266347538,-48.32033075612526,-5.255441302026877e6,-27733.475715101384,26429.39196267262,0.0
2586,18,4,14,49.30436270903817,122.48948532793457,82.10056315740296,5.238690380763684,111.73440212980734,166.47931109576632,6368.744692177141,3153.8773100694393,6118.81796284331,13868.44,9522.622020888162,886.4999988779698,1181.9999985039121,0.0,-813468.1410862412,-402838.995224226,-127230.50899696059,-4.995064887056659e6,-22670.06929023034,83354.41390552965,0.0
2587,19,4,14,49.30436270903817,132.91931955797358,89.92293944573872,5.919804035766911,119.55677842638937,176.90914615774548,2294.120246815517,5866.273967885668,8412.885753673067,14800.279999999999,8160.394230044237,886.4999988789094,1181.9999985049822,0.0,-318513.644486522,-814468.3364620206,-203011.93466057663,-5.159086493034515e6,-16647.999106542673,83354.41390571118,0.0
2588,20,4,14,49.30436270903817,147.3561786432996,109.54912741883112,7.957764887850034,121.5858741150242,203.07745059563445,34.233211020658594,4050.238134818129,11588.308599048634,15266.78,4084.471353294341,1569.99999999998,270.6666391536166,0.0,-5316.895003352498,-629058.4569588517,-347388.86001512944,-5.092392424551547e6,-4170.7242532978635,-110825.72111987596,0.0
2589,21,4,14,49.30436270903817,138.84013185208096,96.77505613844009,7.154852340223254,121.58587411511178,186.04535554324502,0.0,5690.296874213895,9715.183067756961,14999.480000000001,5690.296884593152,1569.9999999999272,270.6666391579782,0.0,0.0,-830754.8022003757,-256678.26386632002,-5.135979718749349e6,-8094.865205932481,-84085.33188706695,0.0
2590,22,4,14,49.30436270903817,136.45328306373253,93.19478313260213,7.283505696702054,121.58587411555646,181.2716581573574,0.0,5432.990091750501,9190.189850714667,14217.18,5432.990101660166,1569.9999999997178,270.666639174537,0.0,0.0,-780920.5491554758,-234116.17806841247,-4.915948854151463e6,-7379.341299849628,-76590.62698907545,0.0
2591,23,4,14,49.30436270903817,130.30093021004797,87.95914788231893,6.45036334594767,117.5929868579672,174.29075739991035,0.0,7099.275242559051,7836.964728210883,13163.24,7099.275255510085,886.499998878329,1181.9999985043216,0.0,0.0,-970835.0727300049,-181737.76876935596,-4.649848974299889e6,-12599.920375790876,83354.41390561627,0.0
2592,24,4,14,49.30436270903817,129.11653905935952,87.07085478468998,6.838998410781403,116.70469375939707,173.10636660184258,0.0,6322.0049035706415,7576.455068618452,12125.46,6322.004915102889,886.4999988782192,1181.9999985041964,0.0,0.0,-859511.574553813,-172610.03332514467,-4.313349095032798e6,-9991.93104704174,83354.41390558568,0.0
2593,1,5,14,39.94000748854557,144.93767838143202,105.9213786838748,9.169827147002394,121.58587411494534,198.24045228036664,0.0,1660.3461693092495,11056.353780009136,12310.7,1660.3461723346609,1569.999999999969,270.6666391543969,0.0,0.0,-255871.80646594008,-320005.84777159337,-4.181624054637205e6,-689.1869658541291,-103231.63376483109,0.0
2594,2,5,14,39.94000748854557,146.66571281111257,108.5134304298359,9.244129838938573,121.58587411493619,201.69652127618264,0.0,1511.7407451905428,11436.43920439833,12542.18,1511.74074794477,1569.9999999999739,270.6666391539557,0.0,0.0,-235695.26171032857,-339439.9730982131,-4.234949381154221e6,-571.3397003829832,-108657.66208831864,0.0
2595,3,5,14,39.94000748854557,151.01489983970873,115.03721140752744,9.56257695900397,121.58587411492701,210.39489591523102,0.0,874.8463325413001,12393.0536182085,12861.9,874.8463341332797,1569.9999999999814,270.6666391531823,0.0,0.0,-140480.6166660895,-391259.3453241235,-4.28182587023915e6,-191.3389167942005,-122314.11027172164,0.0
2596,4,5,14,39.94000748854557,153.28218047361898,118.43813237527249,9.574953923982564,121.58587411491881,214.9294572064442,0.0,850.0923958803327,12891.747554914156,13335.84,850.0923974271327,1569.9999999999836,270.6666391528573,0.0,0.0,-138443.61156626244,-419923.16922540264,-4.401467580720693e6,-180.66416673780532,-129433.37149896822,0.0
2597,5,5,14,39.94000748854557,154.46408057254547,120.21098227764321,9.394804867316951,121.58587411490812,217.2932570767082,0.0,1210.390606817497,13151.709343319348,13956.1,1210.3906090217888,1569.9999999999848,270.66663915269197,0.0,0.0,-198333.2557799938,-435313.52734851674,-4.578867936108998e6,-366.26114862322356,-133144.5372953058,0.0
2598,6,5,14,39.94000748854557,156.74499300017226,123.63235076167909,9.279551027546674,121.58587411489523,221.85508172298535,0.0,1440.8983487979606,13653.401600917818,14688.300000000001,1440.8983514228844,1569.9999999999864,270.66663915236114,0.0,0.0,-239224.49134947453,-465883.53640059265,-4.772149823203071e6,-519.0467219090115,-140306.60199000477,0.0
2599,7,5,14,39.94000748854557,160.54700762636938,129.33537287934536,9.410192224308437,121.58587411488146,229.45911121507436,0.0,1179.6158845046941,14489.664065686819,15263.279999999999,1179.6158866528112,1569.9999999999884,270.66663915168317,0.0,0.0,-200484.21262979836,-519383.63288622815,-4.889956423988588e6,-347.8732122662004,-152244.92829267075,0.0
2600,8,5,14,39.94000748854557,163.65782474690084,134.0015987155453,9.523998130964795,121.58587411486141,235.6807456657464,0.0,952.0040095361323,15173.895941069406,15719.9,952.004011268883,1569.9999999999898,270.6666391508099,0.0,0.0,-164869.78975850437,-565522.524840428,-4.978371290748694e6,-226.57777932499084,-162012.89438033762,0.0
2601,9,5,14,39.94000748854557,163.51706396161066,133.7904574028539,9.425317808079742,121.58587411485946,235.3992239153435,0.0,1149.3647087703064,15142.935241475201,15886.3,1149.3647108632126,1569.9999999999895,270.66663915086104,0.0,0.0,-198773.87025676333,-563388.8172183586,-5.030000707174165e6,-330.25962171024366,-161570.9052321993,0.0
2602,10,5,14,39.94000748854557,162.3042457869683,131.97123005611817,9.36323665327646,121.58587411486792,232.97358745196104,0.0,1273.52705200898,14876.17289801055,15743.7,1273.5270543284657,1569.999999999989,270.66663915124826,0.0,0.0,-218623.18283792824,-545184.9818746967,-5.006750533491207e6,-405.46755973053223,-157762.65598463942,0.0
2603,11,5,14,39.94000748854557,157.6208531349116,124.94614062450455,9.05716486243806,121.58587411488296,223.60680154044,479.35926065713886,1406.3115529610188,13846.049135190811,15325.720000000001,1885.6708171497917,1569.9999999999868,270.6666391522246,0.0,-79898.65147500683,-234401.22233431746,-477926.35497227847,-4.953609821795223e6,-888.9380966213685,-143056.80210342846,0.0
2604,12,5,14,39.94000748854557,147.94077690203184,110.42602510841628,8.32353675956941,121.58587411489329,204.24664751491977,2704.9895088396174,647.9379732874762,11716.89246356606,14663.820000000002,3352.9274887771194,1569.9999999999766,270.66663915369355,0.0,-422693.3290606547,-101249.58269105639,-354200.9382810341,-4.893748555607948e6,-2810.5289965147786,-112661.36028317962,0.0
2605,13,5,14,39.94000748854557,135.62478841180794,91.95204210672863,7.2526530346306775,121.5858747265018,179.61460792049428,5136.066176329954,358.62940621806547,9007.96056036615,14053.02,5494.695593588329,1548.181916223446,299.75744022733375,0.0,-733827.9943736169,-51240.0519878927,-226577.65945295547,-4.873712922052595e6,-7547.915348123337,-68966.47585292382,0.0
2606,14,5,14,39.94000748854557,129.2336565330153,87.1586920985708,6.07043874581599,116.79253107415217,173.22348302200365,7190.506792816956,668.6180631350552,7602.21511200693,13688.340000000002,7859.124871715743,886.4999988783761,1181.9999985043812,0.0,-972905.016198389,-90466.76211957315,-173498.87475695356,-4.840962454988366e6,-15441.451650382813,83354.41390516533,0.0
2607,15,5,14,39.94000748854557,132.59985941357198,89.68334444861746,6.348490987147647,119.3171834301642,176.58968616330426,7190.506792816959,112.51343186841602,8342.619744282254,13872.640000000001,7303.02023943358,886.4999988790635,1181.9999985051636,0.0,-999109.0574070856,-15633.555756040163,-200335.5828633065,-4.856247210592906e6,-13333.518070940743,83354.41390525686,0.0
2608,16,5,14,39.94000748854557,142.5602719285692,102.35526687026548,7.83371922746677,121.58587411491669,193.48563652631168,4177.347655015421,155.21519967091635,10533.437088930143,14460.0,4332.562863415777,1569.9999999999584,270.6666391553039,0.0,-628247.9862840768,-23343.43336659015,-294342.04150047107,-4.90721396791289e6,-4692.772385446726,-95766.57303086153,0.0
2609,17,5,14,39.94000748854557,155.05044641111616,121.09052993721075,8.717011308030678,121.58587411487889,218.46598728962996,2328.353457836284,237.62470328053988,13280.681786085199,15440.66,2565.9781662561472,1569.9999999999852,270.66663915260926,0.0,-381308.526461433,-38915.19354752063,-443063.0410849517,-5.028231297573235e6,-1646.0599837209993,-134985.72372961094,0.0
2610,18,5,14,39.94000748854557,166.82747665728363,138.7560763857024,9.436274510198672,121.58587411480087,242.0200492309134,1027.2085199475744,100.24280893675515,15871.068621195134,16592.52,1127.4513311408236,1569.9999999999907,270.66663914899766,0.0,-181059.62695715702,-17669.173530757682,-614723.3260624523,-5.184032107076488e6,-317.78642785171724,-171965.60097788658,0.0
2611,19,5,14,39.94000748854557,460.53273494596135,579.3136849449243,9.903528443506312,121.5858776559511,829.4302020079781,136.9564206746575,55.986762229790095,15999.999999999962,15786.943198342537,192.94318327864522,1569.999999999999,270.66663912628496,0.0,-64429.2667893819,-26338.203222657034,-5.313969658385565e6,-311533.00216741953,-9.306761212313404,-1.094199539882169e6,0.0
2612,20,5,14,39.94000748854557,460.51980965523603,579.2942970154854,9.90094338491847,121.58587765595111,829.404351435393,0.0,198.11329744053967,15999.999999999962,15792.113312860885,198.11329779701012,1569.999999999999,270.666639126285,0.0,0.0,-93196.6065692468,-5.31376285373396e6,-311737.0859300317,-9.81221299140907,-1.0941589544832103e6,0.0
2613,21,5,14,39.94000748854557,460.24948788077637,578.8888142799588,9.846879034941663,121.5858776559494,828.8637077880194,0.0,306.2420267150698,15999.999999999962,15900.242042332711,306.24202726901063,1569.999999999999,270.666639126285,0.0,0.0,-143963.26415566058,-5.309437705342606e6,-316020.6427463796,-23.446029940394055,-1.0933101439568342e6,0.0
2614,22,5,14,39.94000748854557,460.2801235305098,578.9347677628803,9.853006164331275,121.58587765594997,828.9249790985837,0.0,293.9877646139012,15999.999999999962,15887.987780209205,293.987765145469,1569.999999999999,270.666639126285,0.0,0.0,-138213.38786992364,-5.30992787573834e6,-315533.7173485821,-21.607187724601772,-1.09340633991442e6,0.0
2615,23,5,14,39.94000748854557,165.11149909104844,136.1821107195707,9.881187687302207,121.58587411485598,238.58809500623187,0.0,237.62470328056133,15493.635248627515,15325.26,237.6247037094503,1569.9999999999902,270.6666391501703,0.0,0.0,-41582.58527197378,-587812.796879278,-4.838673854855418e6,-14.116365648596457,-166577.43284497905,0.0
2616,24,5,14,39.94000748854557,159.76581047810134,128.16357775326992,9.846879034884392,121.58587411490115,227.89671771323177,0.0,306.2420267148654,14317.837925070438,14218.08,306.2420272690623,1569.999999999988,270.6666391518448,0.0,0.0,-51942.533793015944,-508131.4795825621,-4.584784676749517e6,-23.446029957933206,-149791.97049475292,0.0
2617,1,6,14,27.618138492894452,-4.733851003617972,-8.837917452901234,4.733705976359984,80.3783769618789,124.67127076432699,0.0,14439.570581600423,2.0756420495922327e-10,11455.740000000002,10310.166000000001,281.0847459167356,374.77966122229384,0.0,0.0,2.0941313279763563,1.659396816822487e-8,-5.618057292611687e6,-27721.484851647496,26429.391958641136,0.0
2618,2,6,14,27.618138492894452,-4.7338525368783815,-8.837917452898687,4.733740859264127,80.37837696187901,124.67127076432767,0.0,14688.350587733486,2.0756420495923754e-10,11704.52,10532.524570330384,281.0847459167356,374.7796612222938,0.0,0.0,1.640359950979473,1.6593968486475992e-8,-5.736422736156943e6,-27733.485337374244,26429.391958640983,0.0
2619,3,6,14,27.618138492894452,-4.733852535242423,-8.837917452891489,4.733740823756317,80.3783769618788,124.67127076432699,0.0,14995.690587726973,2.0756420495925388e-10,12011.86,10532.52463386861,281.0847459167356,374.77966122229384,0.0,0.0,1.6751908807345899,1.6593968486137728e-8,-5.882436398089477e6,-27733.485711360932,26429.391958641092,0.0
2620,4,6,14,27.618138492894452,80.68145246082102,50.74453709257813,4.733741394049223,80.37837708277429,124.67127567296039,0.0,13905.233514557423,1039.427577747674,12453.64,10532.52463406394,527.4894320914176,703.3192427885366,0.0,0.0,-1.187718216243161e6,-2842.326598769665,-5.028175799813821e6,-27733.479704736856,49597.93960151797,0.0
2621,5,6,14,27.618138492894452,94.00072055152214,60.73398891179056,4.733741226592645,90.36782788040789,137.99054543629674,0.0,12679.054706234203,2128.585255437229,13034.64,10532.524634109246,886.499998878055,1181.9999985040465,0.0,0.0,-1.2518596422753073e6,-24852.818669763248,-5.0796771479583075e6,-27733.481468477374,83354.4138998702,0.0
2622,6,6,14,27.618138492894452,111.32734531897712,73.72895760704289,4.7337411076993705,103.36279657817376,155.31717036265934,0.0,11808.28222050602,3663.6777416751534,13698.96,10532.524634104022,886.4999988780671,1181.9999985040436,0.0,0.0,-1.3704820633447366e6,-72633.93288840784,-5.089834268217145e6,-27733.482720723725,83354.41390340781,0.0
2623,7,6,14,27.618138492894452,113.29816322923308,75.20707099112212,4.733741127121886,104.84090996253924,157.2879882083306,0.0,11950.556003191963,4097.16395872939,14274.720000000001,10532.524634124231,886.4999988780858,1181.9999985040645,0.0,0.0,-1.4105468831740175e6,-80281.49761454202,-5.265350904540403e6,-27733.4825161556,83354.41390354148,0.0
2624,8,6,14,27.618138492894452,120.41018429997776,80.54108717183728,4.733740976108076,110.17492614461243,164.40000978406562,0.0,10843.909423054425,5661.470540884929,14732.380000000001,10532.52463388184,886.4999988782021,1181.9999985041964,0.0,0.0,-1.3570493905393658e6,-114983.1665668016,-5.320957633442194e6,-27733.48410671227,83354.41390387103,0.0
2625,9,6,14,27.618138492894452,113.70751437545442,75.51408415260742,4.733741206385423,105.14792312407656,157.69733909034304,0.0,12531.038272016345,4187.201688845814,14945.24,10532.52463415395,886.4999988780901,1181.9999985040695,0.0,0.0,-1.4841919066817046e6,-81977.09698492131,-5.494033659533383e6,-27733.48168131044,83354.4139035749,0.0
2626,10,6,14,27.618138492894452,108.86783724482923,71.88432617252464,4.733741330038894,101.51816514389246,152.8576617843668,0.0,13436.561161887317,3175.2587984003076,14838.82,10532.524634169324,886.4999988780496,1181.9999985040245,0.0,0.0,-1.5264145586081634e6,-64279.16214191838,-5.528701535594183e6,-27733.48037892722,83354.41390274253,0.0
2627,11,6,14,27.618138492894452,100.22773739926936,65.40425119787139,4.733741366333667,95.03809016793993,144.21756181768006,239.67963032833302,13436.56116188726,2566.9791675877873,14470.220000000001,10532.524634167667,886.4999988780263,1181.9999985040035,0.0,-25157.12842925491,-1.410321329076156e6,-39472.460066266154,-5.523058506169845e6,-27733.47999665163,83354.41390163347,0.0
